3.227226e-01, 3.533471e-01, 4.345142e-01, 2.906178e-01, 4.158790e-01, 8.522854e-01, 4.874835e-01, 3.644501e-01, 6.175523e-01, 6.284585e-01, 2.898551e-01, 1.454849e-01, 2.463768e-01, 3.654244e-01, 3.140097e-01, 1.057971e-01
3.320158e-01, 3.356390e-01, 4.237962e-01, 2.763975e-01, 4.261560e-01, 8.507246e-01, 4.801932e-01, 3.623188e-01, 6.164994e-01, 6.298309e-01, 2.847400e-01, 1.296720e-01, 2.442455e-01, 3.659420e-01, 3.035427e-01, 1.038647e-01
3.198758e-01, 3.431677e-01, 4.221968e-01, 2.704216e-01, 4.300725e-01, 8.520214e-01, 4.822866e-01, 3.735910e-01, 6.223359e-01, 6.292754e-01, 2.878788e-01, 1.276167e-01, 2.252964e-01, 3.623188e-01, 3.028986e-01, 1.101449e-01
3.200483e-01, 3.478261e-01, 4.390646e-01, 2.773752e-01, 4.226190e-01, 8.523551e-01, 4.876385e-01, 3.666667e-01, 6.236147e-01, 6.299172e-01, 2.875667e-01, 1.328502e-01, 2.312253e-01, 3.663446e-01, 3.079710e-01, 1.217391e-01
3.248792e-01, 3.504141e-01, 4.431884e-01, 2.789855e-01, 4.091615e-01, 8.516908e-01, 4.861660e-01, 3.606719e-01, 6.164596e-01, 6.310145e-01, 2.867495e-01, 1.324111e-01, 2.129630e-01, 3.610013e-01, 3.130435e-01, 1.159420e-01
3.285024e-01, 3.485162e-01, 4.399155e-01, 2.797101e-01, 4.083546e-01, 8.507905e-01, 4.842470e-01, 3.699275e-01, 6.164596e-01, 6.319444e-01, 2.834612e-01, 1.317136e-01, 2.483897e-01, 3.695652e-01, 3.134058e-01, 1.101449e-01
3.224638e-01, 3.327759e-01, 4.358696e-01, 2.730978e-01, 4.188406e-01, 8.506132e-01, 4.832016e-01, 3.623188e-01, 6.239130e-01, 6.301760e-01, 2.904589e-01, 1.355499e-01, 2.304348e-01, 3.677536e-01, 2.991143e-01, 1.014493e-01
3.178954e-01, 3.450656e-01, 4.161093e-01, 2.753623e-01, 4.087615e-01, 8.522854e-01, 4.893436e-01, 3.742540e-01, 6.195652e-01, 6.290545e-01, 2.876812e-01, 1.345756e-01, 2.377502e-01, 3.695652e-01, 3.035427e-01, 1.183575e-01
3.124467e-01, 3.525149e-01, 4.300567e-01, 2.768116e-01, 4.186176e-01, 8.541667e-01, 4.816425e-01, 3.712702e-01, 6.198946e-01, 6.310145e-01, 2.894928e-01, 1.346618e-01, 2.639207e-01, 3.695652e-01, 3.219462e-01, 1.086957e-01
3.138587e-01, 3.320158e-01, 4.386189e-01, 2.730435e-01, 4.246377e-01, 8.524374e-01, 4.818841e-01, 3.690821e-01, 6.231884e-01, 6.307971e-01, 2.849275e-01, 1.369565e-01, 2.495274e-01, 3.653382e-01, 3.183230e-01, 1.066253e-01
2.412775e-01, 4.187371e-01, 4.861374e-01, 2.728636e-01, 5.810904e-01, 8.277592e-01, 5.088315e-01, 3.715415e-01, 5.418060e-01, 6.123188e-01, 1.664079e-01, 1.970457e-01, 3.254076e-01, 3.174819e-01, 3.859903e-01, 2.054865e-01
2.282609e-01, 4.132772e-01, 4.906832e-01, 2.763285e-01, 5.800000e-01, 8.285024e-01, 4.940955e-01, 3.633924e-01, 5.463138e-01, 6.135266e-01, 1.709145e-01, 2.053140e-01, 2.950311e-01, 3.205128e-01, 3.888889e-01, 2.044513e-01
2.438685e-01, 4.139130e-01, 4.915042e-01, 2.739130e-01, 5.765217e-01, 8.281573e-01, 5.013709e-01, 3.684330e-01, 5.444234e-01, 6.130435e-01, 1.612319e-01, 2.069243e-01, 2.863768e-01, 3.204509e-01, 3.824477e-01, 2.185061e-01
2.211594e-01, 4.092072e-01, 4.910045e-01, 2.734923e-01, 5.785953e-01, 8.251812e-01, 4.964937e-01, 3.643892e-01, 5.357143e-01, 6.116795e-01, 1.753623e-01, 1.831104e-01, 2.997930e-01, 3.148148e-01, 3.880105e-01, 1.902174e-01
2.312447e-01, 4.160628e-01, 4.894324e-01, 2.756522e-01, 5.822306e-01, 8.255295e-01, 5.024155e-01, 3.638355e-01, 5.457666e-01, 6.139291e-01, 1.775362e-01, 1.842995e-01, 2.798380e-01, 3.226769e-01, 3.818841e-01, 2.115942e-01
2.231884e-01, 4.170415e-01, 4.916801e-01, 2.733494e-01, 5.718599e-01, 8.295652e-01, 4.992504e-01, 3.748126e-01, 5.369565e-01, 6.135266e-01, 1.469565e-01, 1.949509e-01, 3.020595e-01, 3.174819e-01, 3.834541e-01, 2.116977e-01
2.448671e-01, 4.187146e-01, 4.921739e-01, 2.742754e-01, 5.808696e-01, 8.253373e-01, 4.919011e-01, 3.681717e-01, 5.419030e-01, 6.140517e-01, 1.698873e-01, 2.094862e-01, 3.115942e-01, 3.218599e-01, 3.706004e-01, 2.113527e-01
2.181159e-01, 4.124559e-01, 4.901449e-01, 2.702899e-01, 5.866271e-01, 8.256341e-01, 4.977117e-01, 3.783487e-01, 5.417529e-01, 6.115942e-01, 1.680602e-01, 1.936759e-01, 2.838581e-01, 3.240166e-01, 3.834541e-01, 2.210145e-01
2.223320e-01, 4.133333e-01, 5.014493e-01, 2.755961e-01, 5.828157e-01, 8.255694e-01, 5.045290e-01, 3.826554e-01, 5.579710e-01, 6.126208e-01, 1.592072e-01, 1.811594e-01, 2.942547e-01, 3.221344e-01, 3.662714e-01, 1.956522e-01
2.321429e-01, 4.120553e-01, 4.891304e-01, 2.761387e-01, 5.816864e-01, 8.282609e-01, 4.933837e-01, 3.674181e-01, 5.452899e-01, 6.101449e-01, 1.643291e-01, 2.109501e-01, 2.992327e-01, 3.294314e-01, 3.954451e-01, 2.115942e-01
2.344416e-01, 4.163880e-01, 4.922861e-01, 2.746127e-01, 5.802899e-01, 8.266908e-01, 4.960830e-01, 3.765778e-01, 5.514874e-01, 6.140351e-01, 1.449275e-01, 2.005797e-01, 3.084541e-01, 3.164251e-01, 3.919945e-01, 2.272727e-01
2.484472e-01, 4.174431e-01, 4.852877e-01, 2.722117e-01, 5.742029e-01, 8.264895e-01, 4.930035e-01, 3.623188e-01, 5.440150e-01, 6.108092e-01, 1.630435e-01, 1.890452e-01, 3.061594e-01, 3.122530e-01, 3.985507e-01, 2.060688e-01
2.407773e-01, 4.149504e-01, 4.889962e-01, 2.778901e-01, 5.821256e-01, 8.278986e-01, 5.008052e-01, 3.623188e-01, 5.403080e-01, 6.125604e-01, 1.805293e-01, 1.888733e-01, 3.045246e-01, 3.213611e-01, 3.888889e-01, 2.216184e-01
2.322981e-01, 4.090580e-01, 4.871542e-01, 2.769726e-01, 5.762445e-01, 8.284058e-01, 4.972826e-01, 3.615137e-01, 5.401845e-01, 6.107085e-01, 1.657883e-01, 1.897233e-01, 2.915273e-01, 3.206522e-01, 3.878537e-01, 1.973244e-01
2.394455e-01, 4.169082e-01, 4.874254e-01, 2.788513e-01, 5.788740e-01, 8.273292e-01, 5.000000e-01, 3.570487e-01, 5.305111e-01, 6.123188e-01, 1.720344e-01, 2.012263e-01, 3.119093e-01, 3.213981e-01, 3.514493e-01, 2.003410e-01
2.543025e-01, 4.177536e-01, 4.947826e-01, 2.785829e-01, 5.786749e-01, 8.280379e-01, 5.063114e-01, 3.625776e-01, 5.375738e-01, 6.125975e-01, 1.585145e-01, 1.906017e-01, 2.870083e-01, 3.224638e-01, 3.710145e-01, 2.006689e-01
2.343924e-01, 4.169082e-01, 4.924852e-01, 2.689521e-01, 5.826939e-01, 8.272464e-01, 4.927536e-01, 3.523810e-01, 5.473602e-01, 6.131815e-01, 1.572660e-01, 1.977992e-01, 3.149155e-01, 3.260870e-01, 3.820290e-01, 2.275362e-01
2.318841e-01, 4.160946e-01, 4.929874e-01, 2.741546e-01, 5.767579e-01, 8.268116e-01, 4.989648e-01, 3.681159e-01, 5.371981e-01, 6.129776e-01, 1.625259e-01, 1.928166e-01, 2.869028e-01, 3.260870e-01, 3.777174e-01, 2.001115e-01
2.240338e-01, 4.088164e-01, 4.937198e-01, 2.711144e-01, 5.777339e-01, 8.322011e-01, 4.942792e-01, 3.533816e-01, 5.473146e-01, 6.098398e-01, 1.649504e-01, 1.971514e-01, 2.791304e-01, 3.193582e-01, 3.856108e-01, 2.006689e-01
2.305254e-01, 4.150198e-01, 4.984247e-01, 2.700922e-01, 5.811037e-01, 8.315217e-01, 4.983092e-01, 3.711405e-01, 5.496098e-01, 6.126482e-01, 1.565657e-01, 1.837681e-01, 3.073001e-01, 3.215580e-01, 3.811594e-01, 2.166667e-01
4.001260e-01, 4.239130e-01, 4.658385e-01, 3.377329e-01, 4.876208e-01, 6.301449e-01, 4.221685e-01, 3.314010e-01, 5.917874e-01, 6.510145e-01, 2.450593e-01, 1.922015e-01, 3.188406e-01, 3.900966e-01, 4.000000e-01, 3.132045e-01
4.031621e-01, 4.317315e-01, 4.481312e-01, 3.346273e-01, 4.937888e-01, 6.289092e-01, 4.338374e-01, 2.831661e-01, 5.938578e-01, 6.536232e-01, 2.480237e-01, 1.953502e-01, 3.326087e-01, 3.892340e-01, 3.985507e-01, 3.229814e-01
4.037267e-01, 4.344203e-01, 4.620290e-01, 3.330546e-01, 4.927536e-01, 6.235507e-01, 4.176060e-01, 2.995169e-01, 6.002415e-01, 6.505017e-01, 2.450181e-01, 1.853865e-01, 3.200000e-01, 3.952569e-01, 3.955314e-01, 3.170290e-01
4.016165e-01, 4.339130e-01, 4.624506e-01, 3.311279e-01, 5.096618e-01, 6.243961e-01, 4.242754e-01, 2.894525e-01, 6.031543e-01, 6.576087e-01, 2.391304e-01, 1.904762e-01, 3.192935e-01, 3.722826e-01, 3.937198e-01, 3.210702e-01
3.995389e-01, 4.436043e-01, 4.621578e-01, 3.400223e-01, 4.991948e-01, 6.250788e-01, 4.096618e-01, 3.024155e-01, 5.974755e-01, 6.541063e-01, 2.476556e-01, 1.823036e-01, 3.057065e-01, 3.707729e-01, 3.974638e-01, 3.198758e-01
3.988801e-01, 4.327122e-01, 4.591304e-01, 3.408213e-01, 4.917184e-01, 6.187601e-01, 4.228103e-01, 2.708333e-01, 6.008454e-01, 6.556246e-01, 2.520976e-01, 1.863929e-01, 3.395062e-01, 3.752588e-01, 3.978261e-01, 3.281573e-01
3.999443e-01, 4.330776e-01, 4.765558e-01, 3.295760e-01, 4.901961e-01, 6.245819e-01, 4.287440e-01, 3.180778e-01, 5.982287e-01, 6.551577e-01, 2.527174e-01, 1.864734e-01, 3.402503e-01, 3.642512e-01, 3.997585e-01, 3.236715e-01
4.043478e-01, 4.330573e-01, 4.549114e-01, 3.382505e-01, 5.010979e-01, 6.268116e-01, 4.202899e-01, 2.975040e-01, 5.980392e-01, 6.575133e-01, 2.473118e-01, 1.916264e-01, 3.307453e-01, 3.902692e-01, 4.001035e-01, 3.176329e-01
4.049446e-01, 4.422878e-01, 4.570585e-01, 3.399209e-01, 5.020704e-01, 6.202362e-01, 4.179607e-01, 2.750000e-01, 5.914158e-01, 6.594203e-01, 2.434783e-01, 1.913043e-01, 3.297101e-01, 4.033816e-01, 3.958333e-01, 3.216276e-01
3.981245e-01, 4.347826e-01, 4.460145e-01, 3.376812e-01, 5.048309e-01, 6.226516e-01, 4.160823e-01, 2.842556e-01, 5.989288e-01, 6.579710e-01, 2.476556e-01, 1.879529e-01, 3.349802e-01, 3.913043e-01, 3.949275e-01, 3.200483e-01
4.003623e-01, 4.392685e-01, 4.735720e-01, 3.336353e-01, 5.087328e-01, 6.211894e-01, 4.293478e-01, 2.940503e-01, 6.050725e-01, 6.528986e-01, 2.487923e-01, 1.909633e-01, 3.365539e-01, 3.942029e-01, 3.927536e-01, 3.161232e-01
4.008564e-01, 4.397407e-01, 4.681159e-01, 3.392857e-01, 4.955407e-01, 6.250000e-01, 4.173254e-01, 2.993659e-01, 6.001074e-01, 6.578100e-01, 2.460317e-01, 1.799517e-01, 3.169502e-01, 3.867754e-01, 3.949275e-01, 3.188406e-01
3.982213e-01, 4.358974e-01, 4.687088e-01, 3.347826e-01, 5.079365e-01, 6.228986e-01, 4.141170e-01, 2.783816e-01, 5.988406e-01, 6.557971e-01, 2.480818e-01, 1.855703e-01, 3.242754e-01, 3.737060e-01, 3.957327e-01, 3.240166e-01
4.044168e-01, 4.437340e-01, 4.508507e-01, 3.265399e-01, 5.069170e-01, 6.272842e-01, 4.211260e-01, 2.346014e-01, 6.068841e-01, 6.564365e-01, 2.278986e-01, 1.916667e-01, 3.264020e-01, 3.686594e-01, 3.979469e-01, 3.260870e-01
3.990683e-01, 4.344375e-01, 4.541063e-01, 3.416149e-01, 4.930556e-01, 6.277174e-01, 4.057971e-01, 2.797907e-01, 5.967909e-01, 6.530797e-01, 2.415459e-01, 1.969697e-01, 3.467391e-01, 3.780193e-01, 3.923395e-01, 3.260870e-01
4.023314e-01, 4.315942e-01, 4.613527e-01, 3.371291e-01, 5.076993e-01, 6.264090e-01, 4.163880e-01, 2.910628e-01, 6.056763e-01, 6.534527e-01, 2.463768e-01, 1.835749e-01, 3.393720e-01, 3.850242e-01, 4.018445e-01, 3.173913e-01
4.000000e-01, 4.347826e-01, 4.534161e-01, 3.369565e-01, 5.045767e-01, 6.294466e-01, 4.245377e-01, 2.858293e-01, 5.925121e-01, 6.521739e-01, 2.453416e-01, 1.914569e-01, 3.461008e-01, 3.883205e-01, 4.018952e-01, 3.194993e-01
4.028986e-01, 4.377811e-01, 4.649758e-01, 3.449275e-01, 4.915459e-01, 6.213768e-01, 4.265010e-01, 2.815217e-01, 5.996377e-01, 6.503623e-01, 2.455072e-01, 1.881374e-01, 3.243616e-01, 3.737923e-01, 3.985507e-01, 3.170290e-01
3.996656e-01, 4.364548e-01, 4.528986e-01, 3.390805e-01, 4.904891e-01, 6.210749e-01, 4.227982e-01, 3.056653e-01, 6.014493e-01, 6.526002e-01, 2.348485e-01, 1.772575e-01, 3.409420e-01, 3.708827e-01, 3.979469e-01, 3.149387e-01
3.988801e-01, 4.437543e-01, 4.587272e-01, 3.382609e-01, 5.036232e-01, 6.173007e-01, 4.230504e-01, 2.941176e-01, 5.980168e-01, 6.591052e-01, 2.339130e-01, 1.865942e-01, 3.280998e-01, 3.884058e-01, 3.985507e-01, 3.182367e-01
4.743961e-01, 3.879599e-01, 6.286232e-01, 3.157350e-01, 6.304348e-01, 6.798007e-01, 4.569480e-01, 4.382333e-01, 6.006865e-01, 7.173913e-01, 1.875000e-01, 2.611989e-01, 3.816425e-01, 3.768116e-01, 3.880837e-01, 2.297101e-01
4.698997e-01, 3.885870e-01, 6.280193e-01, 3.215580e-01, 6.360709e-01, 6.795491e-01, 4.574275e-01, 4.278986e-01, 5.859213e-01, 7.190635e-01, 1.934225e-01, 2.568438e-01, 3.704177e-01, 3.490338e-01, 3.876812e-01, 2.326892e-01
4.718196e-01, 3.821256e-01, 6.376812e-01, 3.209110e-01, 6.205187e-01, 6.777494e-01, 4.601449e-01, 4.351852e-01, 5.660699e-01, 7.251208e-01, 2.001812e-01, 2.586957e-01, 3.665141e-01, 3.550725e-01, 3.862319e-01, 2.412008e-01
4.741848e-01, 3.823326e-01, 6.332528e-01, 3.115942e-01, 6.214834e-01, 6.799517e-01, 4.591568e-01, 4.214047e-01, 5.709382e-01, 7.173913e-01, 1.992754e-01, 2.608696e-01, 3.746803e-01, 3.695652e-01, 3.768116e-01, 2.246377e-01
4.718670e-01, 3.896574e-01, 6.247987e-01, 3.143116e-01, 6.462862e-01, 6.795125e-01, 4.650469e-01, 4.505929e-01, 5.828804e-01, 7.167325e-01, 1.950948e-01, 2.596618e-01, 3.700828e-01, 3.641304e-01, 3.828502e-01, 2.270531e-01
4.738325e-01, 3.870773e-01, 6.336957e-01, 3.206522e-01, 6.189258e-01, 6.702899e-01, 4.595055e-01, 4.334023e-01, 5.869565e-01, 7.234300e-01, 2.204969e-01, 2.600171e-01, 3.731884e-01, 3.550725e-01, 3.876812e-01, 2.439614e-01
4.731458e-01, 3.876812e-01, 6.258581e-01, 3.202899e-01, 6.292271e-01, 6.790890e-01, 4.581320e-01, 4.296675e-01, 5.896739e-01, 7.173913e-01, 2.084399e-01, 2.580825e-01, 3.720857e-01, 3.550725e-01, 3.840580e-01, 2.405797e-01
4.752098e-01, 3.872283e-01, 6.367754e-01, 3.122530e-01, 6.202046e-01, 6.775362e-01, 4.604743e-01, 4.442029e-01, 5.865036e-01, 7.192982e-01, 1.962096e-01, 2.577640e-01, 3.714976e-01, 3.586957e-01, 3.885870e-01, 2.423510e-01
4.710145e-01, 3.801932e-01, 6.423913e-01, 3.103865e-01, 6.356683e-01, 6.780538e-01, 4.616977e-01, 4.263921e-01, 5.758963e-01, 7.173913e-01, 1.847826e-01, 2.564103e-01, 3.729097e-01, 3.478261e-01, 3.925121e-01, 2.413043e-01
4.733028e-01, 3.848207e-01, 6.356108e-01, 3.162526e-01, 6.224256e-01, 6.817633e-01, 4.605475e-01, 4.242754e-01, 5.809889e-01, 7.232790e-01, 1.969697e-01, 2.608696e-01, 3.614663e-01, 3.641304e-01, 3.913043e-01, 2.463768e-01
4.742351e-01, 3.896940e-01, 6.326644e-01, 3.224638e-01, 6.286232e-01, 6.767001e-01, 4.573269e-01, 4.321129e-01, 5.952381e-01, 7.208238e-01, 2.023411e-01, 2.582816e-01, 3.772947e-01, 3.550725e-01, 3.967391e-01, 2.463768e-01
4.717773e-01, 3.795721e-01, 6.317935e-01, 3.168643e-01, 6.444746e-01, 6.790890e-01, 4.659420e-01, 4.222222e-01, 5.594203e-01, 7.160738e-01, 1.996779e-01, 2.565217e-01, 3.684504e-01, 3.753623e-01, 3.985507e-01, 2.262480e-01
4.741848e-01, 3.853182e-01, 6.344605e-01, 3.211051e-01, 6.398124e-01, 6.800446e-01, 4.677207e-01, 4.230504e-01, 5.802676e-01, 7.214171e-01, 2.043478e-01, 2.584541e-01, 3.682065e-01, 3.635266e-01, 3.905797e-01, 2.294686e-01
4.736495e-01, 3.827404e-01, 6.293996e-01, 3.167702e-01, 6.150362e-01, 6.779388e-01, 4.622153e-01, 4.333333e-01, 5.905797e-01, 7.201087e-01, 1.897233e-01, 2.591973e-01, 3.607933e-01, 3.571429e-01, 3.876812e-01, 2.298137e-01
4.725673e-01, 3.845756e-01, 6.277174e-01, 3.170290e-01, 6.277997e-01, 6.751918e-01, 4.617552e-01, 4.404762e-01, 5.568268e-01, 7.220026e-01, 1.884058e-01, 2.588933e-01, 3.695652e-01, 3.542673e-01, 3.919082e-01, 2.380952e-01
4.719203e-01, 3.801054e-01, 6.363636e-01, 3.168643e-01, 6.252013e-01, 6.811594e-01, 4.703557e-01, 4.231079e-01, 5.705314e-01, 7.185061e-01, 1.927536e-01, 2.572464e-01, 3.628019e-01, 3.536232e-01, 3.768116e-01, 2.453416e-01
4.714976e-01, 3.875086e-01, 6.402387e-01, 3.217391e-01, 6.256039e-01, 6.818841e-01, 4.633152e-01, 4.365942e-01, 5.785024e-01, 7.201087e-01, 1.909938e-01, 2.592593e-01, 3.731884e-01, 3.623188e-01, 3.888889e-01, 2.246377e-01
4.739130e-01, 3.829138e-01, 6.285278e-01, 3.195652e-01, 6.150895e-01, 6.765481e-01, 4.586957e-01, 4.393593e-01, 5.916149e-01, 7.210145e-01, 1.916264e-01, 2.595520e-01, 3.614130e-01, 3.574879e-01, 3.858696e-01, 2.584541e-01
4.730849e-01, 3.849638e-01, 6.288820e-01, 3.176329e-01, 6.299517e-01, 6.778149e-01, 4.651268e-01, 4.311594e-01, 5.876812e-01, 7.182971e-01, 1.908213e-01, 2.590580e-01, 3.695652e-01, 3.639291e-01, 3.867754e-01, 2.294686e-01
4.759725e-01, 3.801054e-01, 6.403509e-01, 3.079710e-01, 6.304348e-01, 6.811594e-01, 4.629630e-01, 4.248188e-01, 5.917874e-01, 7.178442e-01, 2.054561e-01, 2.567935e-01, 3.580918e-01, 3.768116e-01, 3.888889e-01, 2.237319e-01
2.984601e-01, 2.651515e-01, 4.843924e-01, 3.066667e-01, 4.594203e-01, 6.612319e-01, 3.592133e-01, 2.908003e-01, 6.691750e-01, 4.876812e-01, 2.135956e-01, 0.000000e+00, 2.795894e-01, 2.246377e-01, 3.152174e-01, 2.101449e-01
2.895257e-01, 2.469807e-01, 4.732441e-01, 3.039855e-01, 4.398236e-01, 6.442029e-01, 3.548529e-01, 3.036891e-01, 6.716074e-01, 4.735132e-01, 2.082126e-01, 0.000000e+00, 2.732919e-01, 2.085346e-01, 3.109903e-01, 1.992754e-01
2.855072e-01, 2.498425e-01, 5.007496e-01, 3.091787e-01, 4.647563e-01, 6.844807e-01, 3.480945e-01, 2.872671e-01, 6.735507e-01, 4.545089e-01, 2.120631e-01, 0.000000e+00, 2.851547e-01, 2.318841e-01, 3.304348e-01, 2.043478e-01
3.057971e-01, 2.508746e-01, 4.701449e-01, 3.146135e-01, 4.457971e-01, 6.633454e-01, 3.451087e-01, 2.994071e-01, 6.785507e-01, 4.399586e-01, 2.074752e-01, 0.000000e+00, 2.959327e-01, 2.144928e-01, 3.236715e-01, 2.069243e-01
2.996098e-01, 2.547554e-01, 4.669887e-01, 3.017903e-01, 4.565217e-01, 6.681159e-01, 3.372153e-01, 2.872200e-01, 6.736793e-01, 4.561924e-01, 2.101449e-01, 0.000000e+00, 2.616747e-01, 2.220026e-01, 3.251812e-01, 1.992754e-01
2.901049e-01, 2.700922e-01, 4.939614e-01, 3.039664e-01, 4.370709e-01, 6.903127e-01, 3.388747e-01, 3.191090e-01, 6.783048e-01, 4.641132e-01, 2.046239e-01, 0.000000e+00, 2.966874e-01, 2.079710e-01, 3.528986e-01, 2.092391e-01
2.714097e-01, 2.513043e-01, 4.877127e-01, 3.040890e-01, 4.578637e-01, 6.395715e-01, 3.605072e-01, 2.887402e-01, 6.803543e-01, 4.881423e-01, 2.108946e-01, 0.000000e+00, 2.930057e-01, 1.917503e-01, 3.427536e-01, 1.988728e-01
2.823188e-01, 2.614734e-01, 4.782609e-01, 3.056653e-01, 4.570215e-01, 6.681659e-01, 3.297101e-01, 3.033597e-01, 6.782217e-01, 4.803313e-01, 2.118841e-01, 0.000000e+00, 2.842809e-01, 2.298712e-01, 3.195652e-01, 2.024155e-01
2.805958e-01, 2.581090e-01, 4.710145e-01, 3.057281e-01, 4.450483e-01, 6.800153e-01, 3.599034e-01, 3.071349e-01, 6.697409e-01, 4.743083e-01, 2.146042e-01, 0.000000e+00, 2.823188e-01, 2.015810e-01, 3.143813e-01, 2.039337e-01
2.906315e-01, 2.603865e-01, 4.834944e-01, 3.043478e-01, 4.658385e-01, 6.534527e-01, 3.642698e-01, 2.929208e-01, 6.716642e-01, 4.648417e-01, 2.121578e-01, 0.000000e+00, 2.542819e-01, 2.246377e-01, 2.619048e-01, 2.042161e-01
2.740036e-01, 2.355072e-01, 4.816054e-01, 3.149909e-01, 4.547101e-01, 6.537842e-01, 3.467909e-01, 3.238225e-01, 6.678744e-01, 4.725064e-01, 2.085346e-01, 0.000000e+00, 2.539251e-01, 2.206119e-01, 2.858293e-01, 2.007246e-01
2.924718e-01, 2.500000e-01, 5.115942e-01, 3.062265e-01, 4.567901e-01, 6.577153e-01, 3.447873e-01, 3.119565e-01, 6.701649e-01, 4.556692e-01, 2.144928e-01, 0.000000e+00, 2.775094e-01, 1.950483e-01, 3.519669e-01, 1.992754e-01
2.780797e-01, 2.575758e-01, 4.719597e-01, 3.147826e-01, 4.574275e-01, 6.610672e-01, 3.471467e-01, 2.982609e-01, 6.771014e-01, 4.611331e-01, 2.109810e-01, 0.000000e+00, 2.957079e-01, 1.896135e-01, 2.681159e-01, 2.016908e-01
2.804033e-01, 2.739130e-01, 4.797528e-01, 3.102139e-01, 4.426591e-01, 6.561594e-01, 3.330183e-01, 2.858293e-01, 6.736715e-01, 4.686853e-01, 2.071061e-01, 0.000000e+00, 2.669565e-01, 2.042161e-01, 3.236715e-01, 2.047101e-01
2.878788e-01, 2.715942e-01, 4.688674e-01, 2.955759e-01, 4.571429e-01, 6.555383e-01, 3.605072e-01, 2.852437e-01, 6.717076e-01, 4.733333e-01, 2.093398e-01, 0.000000e+00, 2.921434e-01, 2.061924e-01, 3.502415e-01, 2.117552e-01
2.983617e-01, 2.478261e-01, 4.757033e-01, 3.076923e-01, 4.726614e-01, 6.662275e-01, 3.424979e-01, 3.115942e-01, 6.739130e-01, 4.646042e-01, 2.090580e-01, 0.000000e+00, 2.830479e-01, 2.338603e-01, 3.228663e-01, 2.077295e-01
2.931034e-01, 2.697262e-01, 4.866667e-01, 3.063241e-01, 4.603025e-01, 6.438540e-01, 3.526570e-01, 3.133333e-01, 6.705030e-01, 4.652937e-01, 2.051040e-01, 0.000000e+00, 2.793881e-01, 2.156863e-01, 3.260870e-01, 1.987578e-01
